iso_time,sid,season,number,name,latitude,longitude,wmo_wind,wmo_pres,basin
,,year,1,,degrees_north,degrees_east,kts,mb,
2022-01-08 00:00:00,2022008S13148,2022,1,TIFFANY,-12.6,147.7,25,1005,SP
2022-01-08 03:00:00,2022008S13148,2022,1,TIFFANY,-12.9,147.8,NaN,NaN,SP
2022-01-08 06:00:00,2022008S13148,2022,1,TIFFANY,-13.1,147.9,25,1004,SP
2022-01-08 09:00:00,2022008S13148,2022,1,TIFFANY,-13.2,147.9,NaN,NaN,SP
2022-01-08 12:00:00,2022008S13148,2022,1,TIFFANY,-13.3,148.0,30,1004,SP
2022-01-08 15:00:00,2022008S13148,2022,1,TIFFANY,-13.5,148.0,NaN,NaN,SP
2022-01-08 18:00:00,2022008S13148,2022,1,TIFFANY,-13.7,147.9,30,1002,SP
2022-01-08 21:00:00,2022008S13148,2022,1,TIFFANY,-13.8,147.5,NaN,NaN,SP
2022-01-09 00:00:00,2022008S13148,2022,1,TIFFANY,-14.0,147.2,30,1000,SP
2022-01-09 03:00:00,2022008S13148,2022,1,TIFFANY,-14.0,147.0,NaN,NaN,SP
2022-01-09 06:00:00,2022008S13148,2022,1,TIFFANY,-14.1,146.8,40,995,SP
2022-01-09 09:00:00,2022008S13148,2022,1,TIFFANY,-14.0,146.4,NaN,NaN,SP
2022-01-09 12:00:00,2022008S13148,2022,1,TIFFANY,-14.0,145.9,50,992,SP
2022-01-09 15:00:00,2022008S13148,2022,1,TIFFANY,-14.0,145.4,NaN,NaN,SP
2022-01-09 18:00:00,2022008S13148,2022,1,TIFFANY,-14.1,144.9,50,990,SP
2022-01-09 21:00:00,2022008S13148,2022,1,TIFFANY,-14.1,144.5,55,991,SP
2022-01-10 00:00:00,2022008S13148,2022,1,TIFFANY,-14.3,144.2,55,992,SP
2022-01-10 03:00:00,2022008S13148,2022,1,TIFFANY,-14.4,144.0,45,993,SP
2022-01-10 06:00:00,2022008S13148,2022,1,TIFFANY,-14.6,143.7,35,994,SP
2022-01-10 09:00:00,2022008S13148,2022,1,TIFFANY,-14.6,143.3,NaN,NaN,SP
2022-01-10 12:00:00,2022008S13148,2022,1,TIFFANY,-14.6,142.8,30,1003,SP
2022-01-10 15:00:00,2022008S13148,2022,1,TIFFANY,-14.6,142.2,NaN,NaN,SP
2022-01-10 18:00:00,2022008S13148,2022,1,TIFFANY,-14.6,141.7,30,1002,SP
2022-01-10 21:00:00,2022008S13148,2022,1,TIFFANY,-14.5,141.4,NaN,NaN,SP
2022-01-11 00:00:00,2022008S13148,2022,1,TIFFANY,-14.6,141.1,35,1000,SP
2022-01-11 03:00:00,2022008S13148,2022,1,TIFFANY,-14.8,140.6,NaN,NaN,SP
2022-01-11 06:00:00,2022008S13148,2022,1,TIFFANY,-15.0,139.9,35,998,SP
2022-01-11 09:00:00,2022008S13148,2022,1,TIFFANY,-15.0,139.0,NaN,NaN,SP
2022-01-11 12:00:00,2022008S13148,2022,1,TIFFANY,-14.9,138.1,50,995,SP
2022-01-11 15:00:00,2022008S13148,2022,1,TIFFANY,-14.9,137.4,NaN,NaN,SP
2022-01-11 18:00:00,2022008S13148,2022,1,TIFFANY,-14.8,136.7,50,992,SP
2022-01-11 21:00:00,2022008S13148,2022,1,TIFFANY,-14.7,136.1,NaN,NaN,SP
2022-01-12 00:00:00,2022008S13148,2022,1,TIFFANY,-14.7,135.5,50,988,SP
2022-01-12 03:00:00,2022008S13148,2022,1,TIFFANY,-14.5,134.6,NaN,NaN,SI
2022-01-12 06:00:00,2022008S13148,2022,1,TIFFANY,-14.5,133.7,35,992,SI
2022-01-12 09:00:00,2022008S13148,2022,1,TIFFANY,-14.6,133.2,NaN,NaN,SI
2022-01-12 12:00:00,2022008S13148,2022,1,TIFFANY,-14.8,132.8,30,998,SI
2022-01-12 15:00:00,2022008S13148,2022,1,TIFFANY,-14.9,132.2,NaN,NaN,SI
2022-01-12 18:00:00,2022008S13148,2022,1,TIFFANY,-15.1,131.7,20,1000,SI
2022-01-12 21:00:00,2022008S13148,2022,1,TIFFANY,-15.3,131.2,NaN,NaN,SI
2022-01-13 00:00:00,2022008S13148,2022,1,TIFFANY,-15.4,130.6,15,1002,SI
2022-01-13 03:00:00,2022008S13148,2022,1,TIFFANY,-15.5,130.0,NaN,NaN,SI
2022-01-13 06:00:00,2022008S13148,2022,1,TIFFANY,-15.6,129.4,15,1000,SI
2022-01-13 09:00:00,2022008S13148,2022,1,TIFFANY,-15.7,128.7,NaN,NaN,SI
2022-01-13 12:00:00,2022008S13148,2022,1,TIFFANY,-15.9,128.0,15,1000,SI
2022-01-13 15:00:00,2022008S13148,2022,1,TIFFANY,-15.9,127.4,NaN,NaN,SI
2022-01-13 18:00:00,2022008S13148,2022,1,TIFFANY,-16.0,127.0,15,1000,SI
2022-01-13 21:00:00,2022008S13148,2022,1,TIFFANY,-16.0,126.6,NaN,NaN,SI
2022-01-14 00:00:00,2022008S13148,2022,1,TIFFANY,-16.1,126.3,15,1000,SI
2022-01-14 03:00:00,2022008S13148,2022,1,TIFFANY,-16.3,126.0,NaN,NaN,SI
2022-01-14 06:00:00,2022008S13148,2022,1,TIFFANY,-16.6,125.8,15,999,SI
2022-01-14 09:00:00,2022008S13148,2022,1,TIFFANY,-16.7,125.7,NaN,NaN,SI
2022-01-14 12:00:00,2022008S13148,2022,1,TIFFANY,-16.8,125.6,15,998,SI
2022-01-14 15:00:00,2022008S13148,2022,1,TIFFANY,-17.0,125.4,NaN,NaN,SI
2022-01-14 18:00:00,2022008S13148,2022,1,TIFFANY,-17.2,125.2,15,998,SI
2022-01-14 21:00:00,2022008S13148,2022,1,TIFFANY,-17.4,125.0,NaN,NaN,SI
2022-01-15 00:00:00,2022008S13148,2022,1,TIFFANY,-17.8,124.9,15,997,SI
2022-01-15 03:00:00,2022008S13148,2022,1,TIFFANY,-18.3,124.8,NaN,NaN,SI
2022-01-15 06:00:00,2022008S13148,2022,1,TIFFANY,-18.8,124.7,20,997,SI
2022-01-15 09:00:00,2022008S13148,2022,1,TIFFANY,-19.2,124.8,NaN,NaN,SI
2022-01-15 12:00:00,2022008S13148,2022,1,TIFFANY,-19.7,125.0,20,998,SI
2022-01-15 15:00:00,2022008S13148,2022,1,TIFFANY,-20.4,125.2,NaN,NaN,SI
2022-01-15 18:00:00,2022008S13148,2022,1,TIFFANY,-21.0,125.6,20,998,SI
2022-01-15 21:00:00,2022008S13148,2022,1,TIFFANY,-21.4,125.9,NaN,NaN,SI
2022-01-16 00:00:00,2022008S13148,2022,1,TIFFANY,-21.8,126.3,25,992,SI
2022-01-16 03:00:00,2022008S13148,2022,1,TIFFANY,-22.6,126.8,NaN,NaN,SI
2022-01-16 06:00:00,2022008S13148,2022,1,TIFFANY,-23.3,127.3,25,992,SI
2022-01-16 09:00:00,2022008S13148,2022,1,TIFFANY,-23.8,127.6,NaN,NaN,SI
2022-01-16 12:00:00,2022008S13148,2022,1,TIFFANY,-24.1,127.9,25,992,SI
2022-01-16 15:00:00,2022008S13148,2022,1,TIFFANY,-24.4,128.2,NaN,NaN,SI
2022-01-16 18:00:00,2022008S13148,2022,1,TIFFANY,-24.7,128.4,25,992,SI
2022-01-16 21:00:00,2022008S13148,2022,1,TIFFANY,-25.0,128.7,NaN,NaN,SI
2022-01-17 00:00:00,2022008S13148,2022,1,TIFFANY,-25.3,129.0,30,992,SI
2022-01-17 03:00:00,2022008S13148,2022,1,TIFFANY,-25.6,129.4,NaN,NaN,SI
2022-01-17 06:00:00,2022008S13148,2022,1,TIFFANY,-26.0,129.9,30,992,SI
2022-01-07 12:00:00,2022008S17173,2022,2,CODY,-17.4,172.8,NaN,NaN,SP
2022-01-07 15:00:00,2022008S17173,2022,2,CODY,-17.5,172.7,NaN,NaN,SP
2022-01-07 18:00:00,2022008S17173,2022,2,CODY,-17.7,172.7,25,NaN,SP
2022-01-07 21:00:00,2022008S17173,2022,2,CODY,-17.9,172.7,NaN,NaN,SP
2022-01-08 00:00:00,2022008S17173,2022,2,CODY,-18.0,172.8,NaN,NaN,SP
2022-01-08 03:00:00,2022008S17173,2022,2,CODY,-18.1,173.0,NaN,NaN,SP
2022-01-08 06:00:00,2022008S17173,2022,2,CODY,-18.2,173.1,NaN,NaN,SP
2022-01-08 09:00:00,2022008S17173,2022,2,CODY,-18.3,173.3,NaN,NaN,SP
2022-01-08 12:00:00,2022008S17173,2022,2,CODY,-18.4,173.5,NaN,NaN,SP
2022-01-08 15:00:00,2022008S17173,2022,2,CODY,-18.3,173.8,NaN,NaN,SP
2022-01-08 18:00:00,2022008S17173,2022,2,CODY,-18.3,174.3,30,NaN,SP
2022-01-08 21:00:00,2022008S17173,2022,2,CODY,-18.3,174.8,NaN,NaN,SP
2022-01-09 00:00:00,2022008S17173,2022,2,CODY,-18.3,175.3,NaN,NaN,SP
2022-01-09 03:00:00,2022008S17173,2022,2,CODY,-18.5,175.8,NaN,NaN,SP
2022-01-09 06:00:00,2022008S17173,2022,2,CODY,-18.8,176.3,35,NaN,SP
2022-01-09 09:00:00,2022008S17173,2022,2,CODY,-19.1,176.7,NaN,NaN,SP
2022-01-09 12:00:00,2022008S17173,2022,2,CODY,-19.4,177.0,NaN,NaN,SP
2022-01-09 15:00:00,2022008S17173,2022,2,CODY,-19.6,177.2,NaN,NaN,SP
2022-01-09 18:00:00,2022008S17173,2022,2,CODY,-19.8,177.2,35,NaN,SP
2022-01-09 21:00:00,2022008S17173,2022,2,CODY,-19.9,176.9,NaN,NaN,SP
2022-01-10 00:00:00,2022008S17173,2022,2,CODY,-20.0,176.6,40,NaN,SP
2022-01-10 03:00:00,2022008S17173,2022,2,CODY,-20.2,176.3,NaN,NaN,SP
2022-01-10 06:00:00,2022008S17173,2022,2,CODY,-20.4,175.9,45,NaN,SP
2022-01-10 09:00:00,2022008S17173,2022,2,CODY,-20.6,175.6,NaN,NaN,SP
2022-01-10 12:00:00,2022008S17173,2022,2,CODY,-20.7,175.1,45,NaN,SP
2022-01-10 15:00:00,2022008S17173,2022,2,CODY,-20.7,174.6,NaN,NaN,SP
2022-01-10 18:00:00,2022008S17173,2022,2,CODY,-20.7,174.2,45,NaN,SP
2022-01-10 21:00:00,2022008S17173,2022,2,CODY,-20.7,174.0,NaN,NaN,SP
2022-01-11 00:00:00,2022008S17173,2022,2,CODY,-20.8,173.8,45,NaN,SP
2022-01-11 03:00:00,2022008S17173,2022,2,CODY,-20.9,173.7,NaN,NaN,SP
2022-01-11 06:00:00,2022008S17173,2022,2,CODY,-21.0,173.6,50,NaN,SP
2022-01-11 09:00:00,2022008S17173,2022,2,CODY,-21.1,173.5,NaN,NaN,SP
2022-01-11 12:00:00,2022008S17173,2022,2,CODY,-21.3,173.5,55,NaN,SP
2022-01-11 15:00:00,2022008S17173,2022,2,CODY,-21.5,173.6,NaN,NaN,SP
2022-01-11 18:00:00,2022008S17173,2022,2,CODY,-21.8,173.7,60,NaN,SP
2022-01-11 21:00:00,2022008S17173,2022,2,CODY,-22.3,173.8,NaN,NaN,SP
2022-01-12 00:00:00,2022008S17173,2022,2,CODY,-22.8,173.9,70,NaN,SP
2022-01-12 03:00:00,2022008S17173,2022,2,CODY,-23.1,173.9,NaN,NaN,SP
2022-01-12 06:00:00,2022008S17173,2022,2,CODY,-23.4,174.0,65,NaN,SP
2022-01-12 09:00:00,2022008S17173,2022,2,CODY,-23.9,174.4,NaN,NaN,SP
2022-01-12 12:00:00,2022008S17173,2022,2,CODY,-24.3,174.7,60,NaN,SP
2022-01-12 15:00:00,2022008S17173,2022,2,CODY,-24.6,174.9,NaN,NaN,SP
2022-01-12 18:00:00,2022008S17173,2022,2,CODY,-24.9,175.1,50,NaN,SP
2022-01-12 21:00:00,2022008S17173,2022,2,CODY,-25.3,175.5,NaN,NaN,SP
2022-01-13 00:00:00,2022008S17173,2022,2,CODY,-25.6,175.9,45,987,SP
2022-01-13 03:00:00,2022008S17173,2022,2,CODY,-25.9,176.2,NaN,NaN,SP
2022-01-13 06:00:00,2022008S17173,2022,2,CODY,-26.3,176.4,45,987,SP
2022-01-13 09:00:00,2022008S17173,2022,2,CODY,-26.6,176.7,NaN,NaN,SP
2022-01-13 12:00:00,2022008S17173,2022,2,CODY,-26.9,176.9,45,987,SP
2022-01-13 15:00:00,2022008S17173,2022,2,CODY,-27.2,177.1,NaN,NaN,SP
2022-01-13 18:00:00,2022008S17173,2022,2,CODY,-27.5,177.3,NaN,NaN,SP
2022-01-13 21:00:00,2022008S17173,2022,2,CODY,-27.7,177.3,NaN,NaN,SP
2022-01-14 00:00:00,2022008S17173,2022,2,CODY,-27.8,177.4,NaN,NaN,SP
2022-01-14 03:00:00,2022008S17173,2022,2,CODY,-27.9,177.7,NaN,NaN,SP
2022-01-14 06:00:00,2022008S17173,2022,2,CODY,-28.0,178.0,45,987,SP
2022-01-14 09:00:00,2022008S17173,2022,2,CODY,-28.0,178.2,NaN,NaN,SP
2022-01-14 12:00:00,2022008S17173,2022,2,CODY,-28.1,178.5,NaN,NaN,SP
2022-01-14 15:00:00,2022008S17173,2022,2,CODY,-28.2,178.9,NaN,NaN,SP
2022-01-14 18:00:00,2022008S17173,2022,2,CODY,-28.3,179.3,NaN,NaN,SP
2022-01-14 21:00:00,2022008S17173,2022,2,CODY,-28.4,179.7,NaN,NaN,SP
2022-01-15 00:00:00,2022008S17173,2022,2,CODY,-28.5,180.1,NaN,NaN,SP
2022-01-15 03:00:00,2022008S17173,2022,2,CODY,-28.9,180.4,NaN,NaN,SP
2022-01-15 06:00:00,2022008S17173,2022,2,CODY,-29.3,180.8,NaN,NaN,SP
2022-01-15 09:00:00,2022008S17173,2022,2,CODY,-29.7,181.1,NaN,NaN,SP
2022-01-15 12:00:00,2022008S17173,2022,2,CODY,-30.1,181.3,NaN,NaN,SP
2022-01-15 15:00:00,2022008S17173,2022,2,CODY,-30.5,181.4,NaN,NaN,SP
2022-01-15 18:00:00,2022008S17173,2022,2,CODY,-30.9,181.6,NaN,NaN,SP
2022-01-15 21:00:00,2022008S17173,2022,2,CODY,-31.4,181.8,NaN,NaN,SP
2022-01-16 00:00:00,2022008S17173,2022,2,CODY,-31.9,182.1,NaN,NaN,SP
2022-01-16 03:00:00,2022008S17173,2022,2,CODY,-32.3,182.3,NaN,NaN,SP
2022-01-16 06:00:00,2022008S17173,2022,2,CODY,-32.8,182.5,NaN,NaN,SP
2022-01-16 09:00:00,2022008S17173,2022,2,CODY,-33.4,182.7,NaN,NaN,SP
2022-01-16 12:00:00,2022008S17173,2022,2,CODY,-34.1,182.9,NaN,NaN,SP
2022-01-16 15:00:00,2022008S17173,2022,2,CODY,-34.9,183.0,NaN,NaN,SP
2022-01-16 18:00:00,2022008S17173,2022,2,CODY,-35.7,183.0,NaN,NaN,SP
2022-01-16 21:00:00,2022008S17173,2022,2,CODY,-36.6,182.6,NaN,NaN,SP
2022-01-17 00:00:00,2022008S17173,2022,2,CODY,-37.6,182.2,NaN,NaN,SP
2022-01-17 03:00:00,2022008S17173,2022,2,CODY,-38.7,182.1,NaN,NaN,SP
2022-01-17 06:00:00,2022008S17173,2022,2,CODY,-39.6,182.2,NaN,NaN,SP
2022-01-17 09:00:00,2022008S17173,2022,2,CODY,-40.2,182.5,NaN,NaN,SP
2022-01-17 12:00:00,2022008S17173,2022,2,CODY,-40.7,182.8,NaN,NaN,SP
2022-01-17 15:00:00,2022008S17173,2022,2,CODY,-41.1,183.1,NaN,NaN,SP
2022-01-17 18:00:00,2022008S17173,2022,2,CODY,-41.5,183.4,NaN,NaN,SP
2022-01-17 21:00:00,2022008S17173,2022,2,CODY,-41.9,183.7,NaN,NaN,SP
2022-01-18 00:00:00,2022008S17173,2022,2,CODY,-42.4,184.2,NaN,NaN,SP
2022-01-18 03:00:00,2022008S17173,2022,2,CODY,-42.9,184.8,NaN,NaN,SP
2022-01-18 06:00:00,2022008S17173,2022,2,CODY,-43.4,185.5,NaN,NaN,SP
2022-01-18 09:00:00,2022008S17173,2022,2,CODY,-43.9,186.2,NaN,NaN,SP
2022-01-18 12:00:00,2022008S17173,2022,2,CODY,-44.4,186.9,NaN,NaN,SP
2022-01-18 15:00:00,2022008S17173,2022,2,CODY,-45.0,187.6,NaN,NaN,SP
2022-01-18 18:00:00,2022008S17173,2022,2,CODY,-45.6,188.4,NaN,NaN,SP
2022-01-18 21:00:00,2022008S17173,2022,2,CODY,-46.3,189.2,NaN,NaN,SP
2022-01-19 00:00:00,2022008S17173,2022,2,CODY,-47.1,190.1,NaN,NaN,SP
2022-01-19 03:00:00,2022008S17173,2022,2,CODY,-47.9,191.1,NaN,NaN,SP
2022-01-19 06:00:00,2022008S17173,2022,2,CODY,-48.7,192.1,NaN,NaN,SP
2022-01-19 09:00:00,2022008S17173,2022,2,CODY,-49.5,193.3,NaN,NaN,SP
2022-01-19 12:00:00,2022008S17173,2022,2,CODY,-50.3,194.5,NaN,NaN,SP
2022-01-20 00:00:00,2022020S13060,2022,3,ANA,-12.9,59.7,25,1005,SI
2022-01-20 03:00:00,2022020S13060,2022,3,ANA,-13.4,59.3,NaN,NaN,SI
2022-01-20 06:00:00,2022020S13060,2022,3,ANA,-13.8,59.1,25,1005,SI
2022-01-20 09:00:00,2022020S13060,2022,3,ANA,-14.1,58.9,NaN,NaN,SI
2022-01-20 12:00:00,2022020S13060,2022,3,ANA,-14.4,58.9,25,1004,SI
2022-01-20 15:00:00,2022020S13060,2022,3,ANA,-14.7,58.8,NaN,NaN,SI
2022-01-20 18:00:00,2022020S13060,2022,3,ANA,-15.0,58.8,25,1003,SI
2022-01-20 21:00:00,2022020S13060,2022,3,ANA,-15.2,58.7,NaN,NaN,SI
2022-01-21 00:00:00,2022020S13060,2022,3,ANA,-15.5,58.5,25,1003,SI
2022-01-21 03:00:00,2022020S13060,2022,3,ANA,-16.0,58.1,NaN,NaN,SI
2022-01-21 06:00:00,2022020S13060,2022,3,ANA,-16.5,57.7,25,1002,SI
2022-01-21 09:00:00,2022020S13060,2022,3,ANA,-16.8,57.3,NaN,NaN,SI
2022-01-21 12:00:00,2022020S13060,2022,3,ANA,-17.1,56.8,25,1004,SI
2022-01-21 15:00:00,2022020S13060,2022,3,ANA,-17.2,56.0,NaN,NaN,SI
2022-01-21 18:00:00,2022020S13060,2022,3,ANA,-17.4,54.9,25,1003,SI
2022-01-21 21:00:00,2022020S13060,2022,3,ANA,-17.6,53.8,NaN,NaN,SI
2022-01-22 00:00:00,2022020S13060,2022,3,ANA,-17.8,52.7,30,1000,SI
2022-01-22 03:00:00,2022020S13060,2022,3,ANA,-17.8,51.4,NaN,NaN,SI
2022-01-22 06:00:00,2022020S13060,2022,3,ANA,-17.7,50.3,40,995,SI
2022-01-22 09:00:00,2022020S13060,2022,3,ANA,-17.6,49.3,NaN,NaN,SI
2022-01-22 12:00:00,2022020S13060,2022,3,ANA,-17.6,48.4,20,1000,SI
2022-01-22 15:00:00,2022020S13060,2022,3,ANA,-17.4,47.5,NaN,NaN,SI
2022-01-22 18:00:00,2022020S13060,2022,3,ANA,-17.2,46.8,20,1005,SI
2022-01-22 21:00:00,2022020S13060,2022,3,ANA,-16.8,46.4,NaN,NaN,SI
2022-01-23 00:00:00,2022020S13060,2022,3,ANA,-16.5,46.2,20,1005,SI
2022-01-23 03:00:00,2022020S13060,2022,3,ANA,-16.1,45.7,NaN,NaN,SI
2022-01-23 06:00:00,2022020S13060,2022,3,ANA,-15.8,45.3,25,1000,SI
2022-01-23 09:00:00,2022020S13060,2022,3,ANA,-15.6,44.7,NaN,NaN,SI
2022-01-23 12:00:00,2022020S13060,2022,3,ANA,-15.6,44.2,30,998,SI
2022-01-23 15:00:00,2022020S13060,2022,3,ANA,-15.7,43.9,NaN,NaN,SI
2022-01-23 18:00:00,2022020S13060,2022,3,ANA,-15.9,43.6,30,996,SI
2022-01-23 21:00:00,2022020S13060,2022,3,ANA,-16.0,42.9,NaN,NaN,SI
2022-01-24 00:00:00,2022020S13060,2022,3,ANA,-16.1,42.1,40,993,SI
2022-01-24 03:00:00,2022020S13060,2022,3,ANA,-16.2,41.3,NaN,NaN,SI
2022-01-24 06:00:00,2022020S13060,2022,3,ANA,-16.3,40.4,50,987,SI
2022-01-24 09:00:00,2022020S13060,2022,3,ANA,-16.3,39.6,NaN,NaN,SI
2022-01-24 12:00:00,2022020S13060,2022,3,ANA,-16.4,38.8,40,992,SI
2022-01-24 15:00:00,2022020S13060,2022,3,ANA,-16.5,37.9,NaN,NaN,SI
2022-01-24 18:00:00,2022020S13060,2022,3,ANA,-16.5,37.0,30,994,SI
2022-01-24 21:00:00,2022020S13060,2022,3,ANA,-16.6,36.0,NaN,NaN,SI
2022-01-25 00:00:00,2022020S13060,2022,3,ANA,-16.6,35.1,30,996,SI
2022-01-25 03:00:00,2022020S13060,2022,3,ANA,-16.5,34.4,NaN,NaN,SI
2022-01-25 06:00:00,2022020S13060,2022,3,ANA,-16.4,33.7,25,1000,SI
2022-01-25 09:00:00,2022020S13060,2022,3,ANA,-16.4,32.9,NaN,NaN,SI
2022-01-25 12:00:00,2022020S13060,2022,3,ANA,-16.5,31.9,25,1002,SI
2022-01-24 00:00:00,2022024S09090,2022,4,BATSIRAI,-9.4,89.7,20,1006,SI
2022-01-24 03:00:00,2022024S09090,2022,4,BATSIRAI,-9.6,89.6,NaN,NaN,SI
2022-01-24 06:00:00,2022024S09090,2022,4,BATSIRAI,-9.7,89.5,20,1006,SI
2022-01-24 09:00:00,2022024S09090,2022,4,BATSIRAI,-9.8,89.5,NaN,NaN,SI
2022-01-24 12:00:00,2022024S09090,2022,4,BATSIRAI,-10.0,89.6,22,1005,SI
2022-01-24 15:00:00,2022024S09090,2022,4,BATSIRAI,-10.1,89.7,NaN,NaN,SI
2022-01-24 18:00:00,2022024S09090,2022,4,BATSIRAI,-10.3,89.9,23,1004,SI
2022-01-24 21:00:00,2022024S09090,2022,4,BATSIRAI,-10.6,90.1,NaN,NaN,SI
2022-01-25 00:00:00,2022024S09090,2022,4,BATSIRAI,-10.9,90.4,NaN,NaN,SI
2022-01-25 03:00:00,2022024S09090,2022,4,BATSIRAI,-11.2,90.7,NaN,NaN,SI
2022-01-25 06:00:00,2022024S09090,2022,4,BATSIRAI,-11.6,90.9,NaN,NaN,SI
2022-01-25 09:00:00,2022024S09090,2022,4,BATSIRAI,-11.9,91.1,NaN,NaN,SI
2022-01-25 12:00:00,2022024S09090,2022,4,BATSIRAI,-12.3,91.1,NaN,NaN,SI
2022-01-25 15:00:00,2022024S09090,2022,4,BATSIRAI,-12.9,90.9,NaN,NaN,SI
2022-01-25 18:00:00,2022024S09090,2022,4,BATSIRAI,-13.4,90.5,NaN,NaN,SI
2022-01-25 21:00:00,2022024S09090,2022,4,BATSIRAI,-13.8,90.0,NaN,NaN,SI
2022-01-26 00:00:00,2022024S09090,2022,4,BATSIRAI,-14.1,89.4,25,1003,SI
2022-01-26 03:00:00,2022024S09090,2022,4,BATSIRAI,-14.4,88.7,NaN,NaN,SI
2022-01-26 06:00:00,2022024S09090,2022,4,BATSIRAI,-14.6,88.0,28,1001,SI
2022-01-26 09:00:00,2022024S09090,2022,4,BATSIRAI,-14.7,87.3,NaN,NaN,SI
2022-01-26 12:00:00,2022024S09090,2022,4,BATSIRAI,-14.9,86.7,30,1000,SI
2022-01-26 15:00:00,2022024S09090,2022,4,BATSIRAI,-15.3,85.9,NaN,NaN,SI
2022-01-26 18:00:00,2022024S09090,2022,4,BATSIRAI,-15.7,85.1,40,994,SI
2022-01-26 21:00:00,2022024S09090,2022,4,BATSIRAI,-16.0,84.3,NaN,NaN,SI
2022-01-27 00:00:00,2022024S09090,2022,4,BATSIRAI,-16.3,83.4,50,988,SI
2022-01-27 03:00:00,2022024S09090,2022,4,BATSIRAI,-16.6,82.5,NaN,NaN,SI
2022-01-27 06:00:00,2022024S09090,2022,4,BATSIRAI,-17.0,81.7,60,982,SI
2022-01-27 09:00:00,2022024S09090,2022,4,BATSIRAI,-17.5,80.7,NaN,NaN,SI
2022-01-27 12:00:00,2022024S09090,2022,4,BATSIRAI,-17.9,79.8,85,965,SI
2022-01-27 15:00:00,2022024S09090,2022,4,BATSIRAI,-18.1,78.7,NaN,NaN,SI
2022-01-27 18:00:00,2022024S09090,2022,4,BATSIRAI,-18.2,77.7,70,977,SI
2022-01-27 21:00:00,2022024S09090,2022,4,BATSIRAI,-18.3,76.8,NaN,NaN,SI
2022-01-28 00:00:00,2022024S09090,2022,4,BATSIRAI,-18.4,76.1,50,992,SI
2022-01-28 03:00:00,2022024S09090,2022,4,BATSIRAI,-18.5,75.3,NaN,NaN,SI
2022-01-28 06:00:00,2022024S09090,2022,4,BATSIRAI,-18.5,74.6,45,995,SI
2022-01-28 09:00:00,2022024S09090,2022,4,BATSIRAI,-18.5,74.0,NaN,NaN,SI
2022-01-28 12:00:00,2022024S09090,2022,4,BATSIRAI,-18.5,73.5,40,998,SI
2022-01-28 15:00:00,2022024S09090,2022,4,BATSIRAI,-18.4,73.0,NaN,NaN,SI
2022-01-28 18:00:00,2022024S09090,2022,4,BATSIRAI,-18.3,72.6,45,994,SI
2022-01-28 21:00:00,2022024S09090,2022,4,BATSIRAI,-18.3,72.1,NaN,NaN,SI
2022-01-29 00:00:00,2022024S09090,2022,4,BATSIRAI,-18.3,71.6,50,990,SI
2022-01-29 03:00:00,2022024S09090,2022,4,BATSIRAI,-18.2,71.2,NaN,NaN,SI
2022-01-29 06:00:00,2022024S09090,2022,4,BATSIRAI,-18.2,70.7,65,978,SI
2022-01-29 09:00:00,2022024S09090,2022,4,BATSIRAI,-18.0,70.3,NaN,NaN,SI
2022-01-29 12:00:00,2022024S09090,2022,4,BATSIRAI,-17.9,69.9,80,965,SI
2022-01-29 15:00:00,2022024S09090,2022,4,BATSIRAI,-17.8,69.5,NaN,NaN,SI
2022-01-29 18:00:00,2022024S09090,2022,4,BATSIRAI,-17.8,69.1,85,962,SI
2022-01-29 21:00:00,2022024S09090,2022,4,BATSIRAI,-17.6,68.6,NaN,NaN,SI
2022-01-30 00:00:00,2022024S09090,2022,4,BATSIRAI,-17.5,68.1,85,962,SI
2022-01-30 03:00:00,2022024S09090,2022,4,BATSIRAI,-17.3,67.6,NaN,NaN,SI
2022-01-30 06:00:00,2022024S09090,2022,4,BATSIRAI,-17.1,67.1,90,957,SI
2022-01-30 09:00:00,2022024S09090,2022,4,BATSIRAI,-16.8,66.5,NaN,NaN,SI
2022-01-30 12:00:00,2022024S09090,2022,4,BATSIRAI,-16.7,66.0,95,952,SI
2022-01-30 15:00:00,2022024S09090,2022,4,BATSIRAI,-16.6,65.6,NaN,NaN,SI
2022-01-30 18:00:00,2022024S09090,2022,4,BATSIRAI,-16.6,65.3,85,963,SI
2022-01-30 21:00:00,2022024S09090,2022,4,BATSIRAI,-16.5,64.9,NaN,NaN,SI
2022-01-31 00:00:00,2022024S09090,2022,4,BATSIRAI,-16.3,64.5,65,980,SI
2022-01-31 03:00:00,2022024S09090,2022,4,BATSIRAI,-16.1,64.1,NaN,NaN,SI
2022-01-31 06:00:00,2022024S09090,2022,4,BATSIRAI,-15.9,63.8,65,980,SI
2022-01-31 09:00:00,2022024S09090,2022,4,BATSIRAI,-15.8,63.5,NaN,NaN,SI
2022-01-31 12:00:00,2022024S09090,2022,4,BATSIRAI,-15.8,63.2,60,985,SI
2022-01-31 15:00:00,2022024S09090,2022,4,BATSIRAI,-15.8,63.1,NaN,NaN,SI
2022-01-31 18:00:00,2022024S09090,2022,4,BATSIRAI,-16.0,62.9,60,983,SI
2022-01-31 21:00:00,2022024S09090,2022,4,BATSIRAI,-16.2,62.6,NaN,NaN,SI
2022-02-01 00:00:00,2022024S09090,2022,4,BATSIRAI,-16.4,62.3,65,978,SI
